OBJECTID,BASEZONING,DISTRICT,DENSITY,Shape_Leng,Shape_Area,Zoning
6181,RR B7,RR,NA,1237.00618526,70946.3343392,1
6182,RR B7,RR,NA,1147.64740247,53603.0918991,1
6183,RR B7,RR,NA,1432.79755271,55884.0872364,1
6184,RR B7,RR,NA,1786.95936197,97863.2288498,1
6185,RR B7,RR,NA,970.233658591,35744.6752898,1
6186,RR B7,RR,NA,3191.06209523,138641.030266,1
6187,RR B7,RR,NA,3448.62658924,182630.731753,1
6188,RR B7,RR,NA,1109.95986796,61117.8771578,1
6189,RR B7,RR,NA,1931.38196862,95364.4816648,1
6190,RR B7,RR,NA,2346.83987372,133429.283687,1
6191,RR B7,RR,NA,1542.53420181,80155.305463,1
6192,RR B7,RR,NA,27932.9025554,7234949.48384,1
6193,RR B7,RR,NA,2995.58724961,551089.528606,1
6194,RR B7,RR,NA,9325.35218842,1632477.5038,1
6195,RR B7,RR,NA,845.025827555,44095.0857348,1
6196,RR B7,RR,NA,837.742644201,43458.17368,1
6197,RR B7,RR,NA,5720.33942744,889033.430616,1
6198,RR B7,RR,NA,3111.88327382,353427.553145,1
6199,RR B7,RR,NA,8129.67886221,3114569.53253,1
6200,RR B7,RR,NA,5499.8109648,1401919.86844,1
6201,RR B7,RR,NA,3734.12945247,520966.967005,1
6202,RR B7,RR,NA,1274.76421748,86687.0204516,1
6203,RR B7 Z,RR,NA,610.093715818,23987.4077753,1
6204,RR B7 Z,RR,NA,2785.31664259,187773.464004,1
6205,RR B7 Z,RR,NA,5732.93846487,542970.602314,1
6206,RR B7 Z,RR,NA,2109.16215573,266578.386962,1
6207,RR B7 Z,RR,NA,3896.98363122,918944.992184,1
6208,RR B7 Z,RR,NA,1116.41514344,75415.4538528,1
6209,RR B7 Z,RR,NA,1729.42367955,96831.7760419,1
6210,RR B7 Z,RR,NA,922.20952457,33267.3847174,1
6211,RR B7 Z,RR,NA,4921.14954471,603407.30664,1
6212,RR B8,RR,NA,479.58461387,5555.54567434,1
6213,RR B8,RR,NA,1778.6257383,134529.862378,1
6214,RR B8,RR,NA,5107.38808711,1039501.31017,1
6215,RR B8,RR,NA,7120.51420082,3119355.56715,1
6216,RR B8,RR,NA,7073.86997882,2935184.96517,1
6217,RR B8,RR,NA,6000.70717937,1117696.68658,1
6218,RR B8,RR,NA,2001.99732243,215583.225278,1
6219,RR B8,RR,NA,6292.17994579,1433432.94603,1
6220,RR B8,RR,NA,2103.6114331,181453.240449,1
6221,RR B8,RR,NA,3443.02129713,389780.569744,1
6222,RR B8,RR,NA,2995.8222666,250760.461666,1
6223,RR B8,RR,NA,821.690143202,31511.7261876,1
6224,RR B8,RR,NA,2036.34501875,105057.215298,1
6225,RR B8,RR,NA,4132.7154208,232267.97091,1
6226,RR B8,RR,NA,1307.39009217,76270.270316,1
6227,RR B8,RR,NA,1302.00882301,89953.8400594,1
6228,RR B8,RR,NA,13897.1032356,2221941.74526,1
6229,RR B8,RR,NA,1278.64079253,81498.1203178,1
6230,RR B8,RR,NA,4955.51525962,317349.225553,1
6231,RR B8,RR,NA,1004.88601749,42249.6566907,1
6232,RR B8,RR,NA,620.148479445,19432.3165375,1
6233,RR B8,RR,NA,360.580291346,7955.46911354,1
6234,RR B8,RR,NA,1845.69726128,77375.2375277,1
6235,RR B8,RR,NA,787.605923195,28943.6305849,1
6236,RR B8,RR,NA,904.153629697,26828.1283424,1
6237,RR B8,RR,NA,11297.3935357,1625766.07975,1
6238,RR B8,RR,NA,2925.97901881,180559.478673,1
6239,RR B8,RR,NA,3228.59274086,134718.744985,1
6240,RR B8,RR,NA,2146.6474424,93156.5238072,1
6241,RR B8,RR,NA,806.386251013,26100.2463865,1
6242,RR B8,RR,NA,1956.13651741,89796.1202744,1
6243,RR B8,RR,NA,2332.2138342,105936.818007,1
6244,RR B8,RR,NA,312.673265346,5556.47068977,1
6245,RR B8,RR,NA,5788.42317256,489947.533657,1
6246,RR B8,RR,NA,1951.07553595,150669.043463,1
6247,RR B8,RR,NA,1339.93969288,77678.223501,1
6248,RR B8,RR,NA,1967.73766681,82148.0555542,1
6249,RR B8,RR,NA,2071.0969001,126811.84218,1
6250,RR B8,RR,NA,36288.3390033,4845322.57847,1
6251,RR B8,RR,NA,2438.16729467,242409.590355,1
6252,RR B8,RR,NA,4570.81850032,1118973.54482,1
6253,RR B8,RR,NA,663.55949534,22644.8470132,1
6254,RR B8,RR,NA,6990.35041902,2342988.59772,1
6255,RR B8,RR,NA,6248.26846782,1757905.37321,1
6256,RR B8,RR,NA,2406.27761804,225658.385399,1
6257,RR B8,RR,NA,2628.68290092,180778.666711,1
6258,RR B8,RR,NA,1508.2209105,93645.0488208,1
6259,RR B8,RR,NA,3329.92658443,669688.740836,1
6260,RR B8,RR,NA,4578.48680701,1352099.58253,1
6261,RR CC B6 1,RR,1,576.732872625,18525.1355909,1
6262,RR CC B6 1,RR,1,3712.98970417,279396.577502,1
6263,RR CC B6 1,RR,1,2165.27930485,257396.970012,1
6264,RR CC B6 1,RR,1,2293.42294553,253270.157746,1
6265,RR CC B6 1 DU,RR,1 DU,1408.60915396,117284.591822,1
6266,RR CC B6 2,RR,2,6383.87083542,1154497.54421,1
6267,RR CC B6 2,RR,2,4764.27285519,849847.927344,1
6268,RR CC B6 2,RR,2,3984.85810149,512887.573146,1
6269,RR CC B6 2,RR,2,8394.39111679,404749.545364,1
6270,RR CC B6 2,RR,2,5191.86961588,393213.449346,1
6271,RR CC B6 2,RR,2,2681.16856745,350105.427959,1
6272,RR CC B6 2,RR,2,2733.89280059,338753.462415,1
6273,RR CC B6 2,RR,2,5767.51767157,285704.648502,1
6274,RR CC B6 2,RR,2,2751.79407645,271626.626605,1
6275,RR CC B6 2,RR,2,1989.97789987,242617.703688,1
6276,RR CC B6 2,RR,2,2692.89314222,236877.052056,1
6277,RR CC B6 2,RR,2,4343.67577843,206415.096593,1
6278,RR CC B6 2,RR,2,1864.91869208,195849.332171,1
6279,RR CC B6 2,RR,2,3272.17673914,189534.841781,1
6280,RR CC B6 2,RR,2,3165.41598689,168558.858091,1
6281,RR CC B6 2,RR,2,3233.47084111,151442.953677,1
6282,RR CC B6 2,RR,2,1553.37480262,141120.698236,1
6283,RR CC B6 2,RR,2,1988.43355061,113400.081025,1
6284,RR CC B6 2,RR,2,3124.58401973,111898.242777,1
6285,RR CC B6 2,RR,2,1253.11086279,86785.4283522,1
6286,RR CC B6 2,RR,2,1834.68167365,80856.1547305,1
6287,RR CC B6 2,RR,2,2041.72217977,78833.0004979,1
6288,RR CC B6 2,RR,2,1504.36527803,44190.7516593,1
6289,RR CC B6 2,RR,2,1077.42140741,43785.5868016,1
6290,RR CC B6 2,RR,2,1019.48276152,41118.1459339,1
6291,RR CC B6 2,RR,2,1041.52164983,36084.0340976,1
6292,RR CC B6 2,RR,2,669.881839991,21326.7734286,1
6293,RR CC B6 20,RR,20,5739.85358509,1555624.25469,1
6294,RR CC B6 20,RR,20,4105.38576798,644475.797215,1
6295,RR CC B6 20,RR,20,2718.0845121,381024.817288,1
6296,RR CC B6 5,RR,5,9890.19752203,3030032.44954,1
6297,RR CC B6 5,RR,5,5412.17360678,1316522.59638,1
6298,RR CC B7,RR,NA,313.032750138,4514.39524768,1
6299,RR CC B7,RR,NA,2782.23915164,182661.760601,1
6300,RR CC B7,RR,NA,2328.16227832,274502.38423,1
6301,RR CC B7,RR,NA,207.732153565,2655.17938435,1
6302,RR CC B7,RR,NA,5118.52480571,942208.777565,1
6303,RR CC B7,RR,NA,547.207797405,16418.3485258,1
6304,RR CC B7,RR,NA,262.547309342,4164.24744249,1
6305,RR CC B7,RR,NA,905.952408665,44018.1242565,1
6306,RR CC B7,RR,NA,882.612336619,21360.0680843,1
6307,RR CC B7,RR,NA,825.263832727,24765.1962021,1
6308,RR CC B7,RR,NA,604.984719669,14228.0288078,1
6309,RR CC B7,RR,NA,2033.34955929,63688.4929586,1
6310,RR CC B7,RR,NA,559.870678237,18808.2229491,1
6311,RR CC B7,RR,NA,766.20671466,36489.2021823,1
6312,RR CC B7,RR,NA,1964.79992813,106948.093607,1
6313,RR CC B7,RR,NA,2706.47102563,249677.175565,1
6314,RR CC B7,RR,NA,2418.79007282,245422.618473,1
6315,RR CC B7,RR,NA,1587.15411792,85092.8164926,1
6316,RR CC B7,RR,NA,1952.13207208,125581.837786,1
6317,RR CC B7,RR,NA,1601.86404362,74745.6288928,1
6318,RR CC B7,RR,NA,439.062389077,9741.73575027,1
6319,RR CC B7,RR,NA,1291.85610772,57604.5712225,1
6320,RR CC B7,RR,NA,743.240523337,24404.1689246,1
6321,RR CC B7,RR,NA,484.649665419,12708.8749856,1
6322,RR CC B7,RR,NA,769.574050634,30212.8012037,1
6323,RR CC B7,RR,NA,1020.25286998,35936.7264923,1
6324,RR CC B7,RR,NA,672.244873929,25934.7662662,1
6325,RR CC B7,RR,NA,2238.06420217,117931.207216,1
6326,RR CC B7,RR,NA,520.992892832,16606.5041077,1
6327,RR CC B7,RR,NA,1110.20114742,48673.2019946,1
6328,RR CC B7,RR,NA,627.530822807,16295.9074998,1
6329,RR CC B7,RR,NA,1292.20249042,32596.0828994,1
6330,RR CC B7,RR,NA,1406.35797333,46718.9738909,1
6331,RR CC B7,RR,NA,1555.44416393,120834.794733,1
6332,RR CC B7,RR,NA,2099.9654019,188007.824666,1
6333,RR CC B7,RR,NA,2412.20454519,93197.914527,1
6334,RR CC B7,RR,NA,1903.33036594,98993.2549495,1
6335,RR CC B7,RR,NA,375.31595299,6872.55187306,1
6336,RR CC B7,RR,NA,5691.94923511,489081.092253,1
6337,RR CC B7,RR,NA,3202.3394228,120007.236932,1
6338,RR CC B7,RR,NA,4251.82981698,271363.568424,1
6339,RR CC B7,RR,NA,547.118555616,10606.8178417,1
6340,RR CC B7,RR,NA,2021.0278464,110626.643102,1
6341,RR CC B7,RR,NA,330.350368961,6209.44517259,1
6342,RR CC B7,RR,NA,3028.3346937,156672.263248,1
6343,RR CC B7,RR,NA,464.973741985,10812.6722582,1
6344,RR CC B7,RR,NA,807.462023634,40008.4614486,1
6345,RR CC B7,RR,NA,2349.30508381,260223.253004,1
6346,RR CC B7,RR,NA,5705.40885612,772358.802154,1
6347,RR CC B7,RR,NA,17505.644481800002,3705158.87377,1
6348,RR CC B7,RR,NA,13773.8350282,3578346.81013,1
6349,RR CC B7,RR,NA,18261.908481,14192902.4808,1
6350,RR CC B7,RR,NA,1041.39475879,55703.7231902,1
6351,RR CC B7,RR,NA,5105.44625553,521513.194468,1
6352,RR CC B7 Z,RR,NA,23174.0382374,4327776.92554,1
6353,RR CC B7 Z,RR,NA,7637.97858574,1322913.11285,1
6354,RR CC B7 Z,RR,NA,5008.878919,507844.585398,1
6355,RR CC B7 Z,RR,NA,2570.11874409,197405.618901,1
6356,RR CC B8,RR,NA,5230.06657001,853389.433768,1
6357,RR CC B8,RR,NA,4694.8547214,313001.357073,1
6358,RRD 60,RRD,60,1201.71773745,67748.9730506,NA
6359,RRD B6 10,RRD,10,3149.98491465,448302.022606,NA
6360,RRD B6 100,RRD,100,9439.75549688,4647320.03527,NA
6361,RRD B6 100,RRD,100,12157.475765,5012452.78819,NA
6362,RRD B6 100,RRD,100,7290.65379525,2757302.91652,NA
6363,RRD B6 100,RRD,100,19203.0565111,17675798.9084,NA
6364,RRD B6 100,RRD,100,17130.4848791,9295162.135,NA
6365,RRD B6 100,RRD,100,3129.90866951,484304.36463,NA
6366,RRD B6 100,RRD,100,3784.22639181,742794.170821,NA
6367,RRD B6 100,RRD,100,695.050656912,19200.6965409,NA
6368,RRD B6 100,RRD,100,26437.6073009,18997223.9341,NA
6369,RRD B6 100,RRD,100,4814.52894216,834766.612308,NA
6370,RRD B6 100,RRD,100,20879.303818,7189642.71404,NA
6371,RRD B6 100,RRD,100,23256.5468451,12320562.4255,NA
6372,RRD B6 100,RRD,100,1554.68865424,90420.7678397,NA
6373,RRD B6 100,RRD,100,25534.0267217,16360914.3638,NA
6374,RRD B6 100,RRD,100,8034.24634097,3711922.52362,NA
6375,RRD B6 100,RRD,100,30708.9564321,46423944.0665,NA
6376,RRD B6 100,RRD,100,13753.534902,11148164.4212,NA
6377,RRD B6 100,RRD,100,15866.4848268,13875981.3685,NA
6378,RRD B6 100,RRD,100,113435.664212,99964963.9746,NA
6379,RRD B6 100,RRD,100,21680.9634667,24151189.5227,NA
6380,RRD B6 100,RRD,100,61931.6487318,96150562.9898,NA
6381,RRD B6 100,RRD,100,1032.86860258,49026.0568056,NA
6382,RRD B6 100,RRD,100,8260.25245016,1018413.99064,NA
6383,RRD B6 100,RRD,100,64478.7936841,87534489.754,NA
6384,RRD B6 100,RRD,100,18719.140515,16611002.1829,NA
6385,RRD B6 100,RRD,100,4953.89258986,1175809.47733,NA
6386,RRD B6 100,RRD,100,6643.13592673,1722774.96716,NA
6387,RRD B6 100,RRD,100,1727.37129442,136566.059141,NA
6388,RRD B6 100,RRD,100,54100.9531298,49432546.0629,NA
6389,RRD B6 100,RRD,100,11688.9869164,5760857.08609,NA
6390,RRD B6 100,RRD,100,20893.7406999,13451871.984,NA
6391,RRD B6 100,RRD,100,14059.9539828,9395669.16467,NA
6392,RRD B6 100,RRD,100,36945.6665412,35523216.5236,NA
6393,RRD B6 100,RRD,100,12011.9155226,6138297.15155,NA
6394,RRD B6 100,RRD,100,37673.2856998,27055643.358,NA
6395,RRD B6 100,RRD,100,482.185779123,13782.3601411,NA
6396,RRD B6 100,RRD,100,44389.2908049,43439067.6334,NA
6397,RRD B6 100,RRD,100,60363.7729241,65716958.586,NA
6398,RRD B6 100,RRD,100,64517.3152939,110839127.145,NA
6399,RRD B6 100,RRD,100,62783.3740187,104428560.609,NA
6400,RRD B6 100,RRD,100,21550.5954407,16810912.5861,NA
6401,RRD B6 100,RRD,100,67807.7626591,89225988.7251,NA
6402,RRD B6 100,RRD,100,15111.0189421,5957993.30065,NA
6403,RRD B6 100,RRD,100,158882.736703,252571855.909,NA
6404,RRD B6 100,RRD,100,268.536170245,2713.41979981,NA
6405,RRD B6 100,RRD,100,20982.5894078,14877846.4061,NA
6406,RRD B6 100,RRD,100,21369.7726623,17961622.6241,NA
6407,RRD B6 100,RRD,100,85667.8404029,142372751.911,NA
6408,RRD B6 100,RRD,100,39157.8028429,44491756.7617,NA
6409,RRD B6 100,RRD,100,4993.96968976,1177827.22236,NA
6410,RRD B6 100,RRD,100,9196.99314601,2035279.95513,NA
6411,RRD B6 100 Z,RRD,100,16810.8623172,14990733.975,NA
6412,RRD B6 100 Z,RRD,100,19235.2732975,5011779.65536,NA
6413,RRD B6 100 Z,RRD,100,353.659450505,7775.57214834,NA
6414,RRD B6 100 Z,RRD,100,284.887692754,4956.05694011,NA
6415,RRD B6 100 Z,RRD,100,232.083658973,2790.92623419,NA
6416,RRD B6 100 Z,RRD,100,1633.03853367,112878.984728,NA
6417,RRD B6 100 Z,RRD,100,17578.2739799,14962938.9807,NA
6418,RRD B6 100 Z,RRD,100,24928.4525634,26097779.2389,NA
6419,RRD B6 100 Z,RRD,100,22586.5019826,17845873.8242,NA
6420,RRD B6 100 Z,RRD,100,40082.8994786,80642162.4446,NA
6421,RRD B6 100 Z,RRD,100,6581.86731113,1470770.67643,NA
6422,RRD B6 100 Z,RRD,100,34703.9404849,57119350.018,NA
6423,RRD B6 100 Z,RRD,100,7803.89168548,3464432.84556,NA
6424,RRD B6 100 Z,RRD,100,7172.58105227,2374382.18567,NA
6425,RRD B6 100 Z,RRD,100,14746.477506,7190322.69875,NA
6426,RRD B6 120,RRD,120,1881.61115621,123024.123711,NA
6427,RRD B6 120,RRD,120,2594.18099878,162499.78311,NA
6428,RRD B6 120,RRD,120,14730.6085285,4912680.65208,NA
6429,RRD B6 120,RRD,120,5573.96151767,601565.251061,NA
6430,RRD B6 120,RRD,120,3825.62449028,639814.349387,NA
6431,RRD B6 120,RRD,120,9792.76569491,5757475.04276,NA
6432,RRD B6 120,RRD,120,8074.26182691,3614046.92441,NA
6433,RRD B6 120,RRD,120,11371.9090648,6545889.11524,NA
6434,RRD B6 120,RRD,120,16008.9913967,11825127.405,NA
6435,RRD B6 120,RRD,120,15044.7098937,12958796.6144,NA
6436,RRD B6 120,RRD,120,19115.7629171,13355409.356,NA
6437,RRD B6 120,RRD,120,11111.5017836,5310847.50438,NA
6438,RRD B6 120,RRD,120,58324.5416566,88549606.0767,NA
6439,RRD B6 120,RRD,120,7777.93531852,2711759.27068,NA
6440,RRD B6 120,RRD,120,6526.07953296,2330753.59463,NA
6441,RRD B6 120,RRD,120,67159.4475513,79736664.3961,NA
6442,RRD B6 120,RRD,120,97447.8189966,176416178.228,NA
6443,RRD B6 120,RRD,120,145872.696777,165191009.746,NA
6444,RRD B6 120,RRD,120,2471.45237251,173137.841297,NA
6445,RRD B6 120,RRD,120,1538.07583342,68832.3862099,NA
6446,RRD B6 120,RRD,120,1581.59762554,152945.949367,NA
6447,RRD B6 120,RRD,120,970.596974321,27867.8251641,NA
6448,RRD B6 120,RRD,120,15653.4979336,4268731.82818,NA
6449,RRD B6 120,RRD,120,59856.1339912,69465584.7206,NA
6450,RRD B6 120 Z,RRD,120,17864.5589689,16672392.3607,NA
6451,RRD B6 120 Z,RRD,120,11446.4524441,6813976.08107,NA
6452,RRD B6 120 Z,RRD,120,32613.1527319,42548290.4214,NA
6453,RRD B6 120 Z,RRD,120,69696.1335245,100831346.484,NA
6454,RRD B6 120 Z,RRD,120,13075.1769812,5224143.99428,NA
6455,RRD B6 120 Z,RRD,120,18460.2617509,17225332.7769,NA
6456,RRD B6 120 Z,RRD,120,24445.3661532,14859483.9166,NA
6457,RRD B6 120 Z,RRD,120,16786.9960995,7946874.42851,NA
6458,RRD B6 120/20 (Ac/DU)/Ac MIN,RRD,120/20 (Ac/DU)/Ac MIN,12441.0777784,6319965.75348,NA
6459,RRD B6 150,RRD,150,35509.8456842,59808335.7418,NA
6460,RRD B6 160,RRD,160,9429.07640538,3830647.95071,NA
6461,RRD B6 160,RRD,160,16755.6502714,16475593.9719,NA
6462,RRD B6 160,RRD,160,73958.2460054,76045428.237,NA
6463,RRD B6 160,RRD,160,8530.73895933,2380361.37564,NA
6464,RRD B6 160,RRD,160,14664.643843,5237065.25511,NA
6465,RRD B6 160,RRD,160,69958.991655,75211348.6185,NA
6466,RRD B6 160,RRD,160,6342.55900532,1533122.65135,NA
6467,RRD B6 160,RRD,160,8252.06740808,3561208.05764,NA
6468,RRD B6 160,RRD,160,6898.17349619,2244236.72236,NA
6469,RRD B6 160,RRD,160,996.878286202,15353.8695078,NA
6470,RRD B6 160,RRD,160,6171.17314225,1509581.22803,NA
6471,RRD B6 160,RRD,160,6555.03946475,914567.403596,NA
6472,RRD B6 160,RRD,160,7123.44294442,2213361.40877,NA
6473,RRD B6 160,RRD,160,6813.56545631,2851360.72513,NA
6474,RRD B6 160,RRD,160,550.261331085,12753.568705400001,NA
6475,RRD B6 160,RRD,160,3117.64988537,476008.983131,NA
6476,RRD B6 160,RRD,160,4283.39682802,521739.682308,NA
6477,RRD B6 160,RRD,160,1629.00045065,134293.981252,NA
6478,RRD B6 160,RRD,160,208.61550992,1960.66504349,NA
6479,RRD B6 160,RRD,160,15163.2061155,9287616.4437,NA
6480,RRD B6 160,RRD,160,4545.20783494,1020435.33272,NA
6481,RRD B6 160,RRD,160,33335.7528314,19643454.9039,NA
6482,RRD B6 160,RRD,160,12683.5323985,5320828.54459,NA
6483,RRD B6 160,RRD,160,11757.8470267,1313440.40639,NA
6484,RRD B6 160,RRD,160,932.642374617,36104.6097729,NA
6485,RRD B6 160,RRD,160,30244.5163867,20311422.4776,NA
6486,RRD B6 160,RRD,160,5593.70256605,885724.580387,NA
6487,RRD B6 160,RRD,160,1719.45621121,51478.5551521,NA
6488,RRD B6 160,RRD,160,9261.16591338,4439386.97616,NA
6489,RRD B6 160,RRD,160,765.418123202,23869.4492764,NA
6490,RRD B6 160,RRD,160,868.500384789,31270.4016957,NA
6491,RRD B6 160,RRD,160,1405.12601906,68448.7506248,NA
6492,RRD B6 160,RRD,160,1428.29253036,52363.4325353,NA
6493,RRD B6 160,RRD,160,1047.56078547,40383.3905533,NA
6494,RRD B6 160,RRD,160,1158.01284143,48400.2188863,NA
6495,RRD B6 160,RRD,160,1809.9345474900001,89610.156944,NA
6496,RRD B6 160,RRD,160,1197.98212549,48372.7829542,NA
6497,RRD B6 160,RRD,160,1512.1274921,70917.7332007,NA
6498,RRD B6 160,RRD,160,1543.89005681,52279.856909,NA
6499,RRD B6 160,RRD,160,984.327722251,35792.1145961,NA
6500,RRD B6 160,RRD,160,525.329147441,13413.4321056,NA
6501,RRD B6 160,RRD,160,6404.03681047,2256433.92415,NA
6502,RRD B6 160,RRD,160,910.981784407,47973.873405,NA
6503,RRD B6 160,RRD,160,439.756043825,10658.3521095,NA
6504,RRD B6 160,RRD,160,1226.98118895,58010.1200529,NA
6505,RRD B6 160,RRD,160,181.149226635,2081.4725965,NA
6506,RRD B6 160,RRD,160,1557.93272089,109706.332154,NA
6507,RRD B6 160,RRD,160,1570.08423814,96116.0586377,NA
6508,RRD B6 160,RRD,160,2406.16060911,212677.529906,NA
6509,RRD B6 160,RRD,160,710.465326752,20019.5104367,NA
6510,RRD B6 160,RRD,160,608.410506045,15514.5226844,NA
6511,RRD B6 160,RRD,160,2585.59665704,179959.819629,NA
6512,RRD B6 160,RRD,160,1414.67461042,100339.922634,NA
6513,RRD B6 160,RRD,160,2284.58116758,136585.529013,NA
6514,RRD B6 160,RRD,160,3354.97447962,256326.317733,NA
6515,RRD B6 160,RRD,160,4009.95072644,274706.550541,NA
6516,RRD B6 160,RRD,160,1910.49401886,115361.026342,NA
6517,RRD B6 160,RRD,160,4856.7047445,493696.012055,NA
6518,RRD B6 160,RRD,160,3788.3259498,420459.715263,NA
6519,RRD B6 160,RRD,160,16839.0470495,5643947.06474,NA
6520,RRD B6 160,RRD,160,58.1222107577,153.069345565,NA
6521,RRD B6 160,RRD,160,7260.66952288,882255.538828,NA
6522,RRD B6 160,RRD,160,1025.62540469,36814.7720287,NA
6523,RRD B6 160,RRD,160,853.396252556,26976.1563028,NA
6524,RRD B6 160,RRD,160,5886.52266369,679820.779224,NA
6525,RRD B6 160,RRD,160,1489.04725064,84323.9826806,NA
6526,RRD B6 160,RRD,160,7422.93263908,2683912.87652,NA
6527,RRD B6 160,RRD,160,879.658364265,17691.1507405,NA
6528,RRD B6 160,RRD,160,2737.41518375,198653.18949,NA
6529,RRD B6 160,RRD,160,1498.8571543,71612.4366015,NA
6530,RRD B6 160,RRD,160,4238.14538409,258685.776731,NA
6531,RRD B6 160,RRD,160,2181.37487445,143057.854656,NA
6532,RRD B6 160,RRD,160,2723.01070678,194299.794833,NA
6533,RRD B6 160,RRD,160,6237.65847011,1229319.68271,NA
6534,RRD B6 160,RRD,160,95524.894669,181302392.556,NA
6535,RRD B6 160,RRD,160,3354.92400874,261430.441478,NA
6536,RRD B6 160,RRD,160,29743.8838272,39839083.6765,NA
6537,RRD B6 160,RRD,160,1385.37800181,102476.101508,NA
6538,RRD B6 160,RRD,160,453.20599270500003,7037.79946781,NA
6539,RRD B6 160,RRD,160,88419.6895487,90181859.6382,NA
6540,RRD B6 160,RRD,160,696.817124038,21695.2890043,NA
6541,RRD B6 160,RRD,160,8065.38729451,3079217.28457,NA
6542,RRD B6 160,RRD,160,1760.25651997,139952.928991,NA
6543,RRD B6 160,RRD,160,23901.4461233,22393612.7899,NA
6544,RRD B6 160,RRD,160,1006.40083387,39950.8749265,NA
6545,RRD B6 160,RRD,160,976.945709597,35397.2801797,NA
6546,RRD B6 160,RRD,160,6025.51007194,1236101.74615,NA
6547,RRD B6 160,RRD,160,3763.90375472,405260.195966,NA
6548,RRD B6 160,RRD,160,44752.3218517,15265104.4241,NA
6549,RRD B6 160,RRD,160,1069.5603855,31728.1528548,NA
6550,RRD B6 160,RRD,160,1642.18276722,58363.2867109,NA
6551,RRD B6 160,RRD,160,5520.59570592,1534578.95749,NA
6552,RRD B6 160,RRD,160,26141.9560389,20288895.5814,NA
6553,RRD B6 160,RRD,160,141.473087226,581.459858704,NA
6554,RRD B6 160,RRD,160,10597.5942473,2917300.99189,NA
6555,RRD B6 160,RRD,160,623.18820302,5373.9685513,NA
6556,RRD B6 160,RRD,160,152.499649225,1054.83825186,NA
6557,RRD B6 160,RRD,160,4297.60372794,305564.74305,NA
6558,RRD B6 160,RRD,160,261.379403145,1084.65670612,NA
6559,RRD B6 160,RRD,160,1386.82628399,38663.052317,NA
6560,RRD B6 160,RRD,160,10498.1933979,2724660.47624,NA
6561,RRD B6 160,RRD,160,8911.04007969,957888.289815,NA
6562,RRD B6 160,RRD,160,14384.209733,7060500.08129,NA
6563,RRD B6 160,RRD,160,5105.31374601,1628742.19152,NA
6564,RRD B6 160,RRD,160,5056.67311756,1596229.96441,NA
6565,RRD B6 160,RRD,160,9224.15370528,4329552.24406,NA
6566,RRD B6 160,RRD,160,6341.91114657,895697.895477,NA
6567,RRD B6 160,RRD,160,3676.56988554,293129.504441,NA
6568,RRD B6 160,RRD,160,22936.2605749,18830674.3052,NA
6569,RRD B6 160,RRD,160,9931.02335719,3186809.82423,NA
6570,RRD B6 160,RRD,160,12567.6392682,7587239.36226,NA
6571,RRD B6 160,RRD,160,7752.2047392,3156338.52326,NA
6572,RRD B6 160,RRD,160,26979.9911765,9600081.57452,NA
6573,RRD B6 160,RRD,160,7813.48045776,2521098.25171,NA
6574,RRD B6 160,RRD,160,9682.4420704,4793904.84219,NA
6575,RRD B6 160,RRD,160,10645.576811,6665574.17779,NA
6576,RRD B6 160,RRD,160,22887.9902928,12646588.562,NA
6577,RRD B6 160,RRD,160,710350.312883,1014344378.09,NA
6578,RRD B6 160,RRD,160,1204.09910795,51453.3344832,NA
6579,RRD B6 160,RRD,160,17989.8241361,16796842.7807,NA
6580,RRD B6 160,RRD,160,12837.413502,6025541.72294,NA
6581,RRD B6 160,RRD,160,2477.20124225,260165.122656,NA
6582,RRD B6 160,RRD,160,3789.47135742,497343.839037,NA
6583,RRD B6 160,RRD,160,382950.015996,567442661.645,NA
6584,RRD B6 160,RRD,160,9546.70604546,2260036.63859,NA
6585,RRD B6 160,RRD,160,34050.1083687,25095298.4538,NA
6586,RRD B6 160,RRD,160,34869.7729123,36141537.5098,NA
6587,RRD B6 160,RRD,160,64456.8226539,67460366.8269,NA
6588,RRD B6 160,RRD,160,9522.67226174,2779059.9877,NA
6589,RRD B6 160,RRD,160,123178.392657,241274618.642,NA
6590,RRD B6 160 Z,RRD,160,8990.04075763,3213582.714,NA
6591,RRD B6 160 Z,RRD,160,6518.31483957,2618359.21143,NA
6592,RRD B6 160 Z,RRD,160,1161.93920734,57964.7744655,NA
6593,RRD B6 160 Z,RRD,160,799.668241006,18423.0574689,NA
6594,RRD B6 160 Z,RRD,160,1994.82134468,115690.175207,NA
6595,RRD B6 160 Z,RRD,160,3824.98832292,371938.02099,NA
6596,RRD B6 160 Z,RRD,160,4538.45482157,877681.558087,NA
6597,RRD B6 160 Z,RRD,160,7152.5079637,1370528.18083,NA
6598,RRD B6 160 Z,RRD,160,20031.6650612,13153632.5797,NA
6599,RRD B6 160 Z,RRD,160,17601.0560555,14467558.2919,NA
6600,RRD B6 160 Z,RRD,160,42716.020093,54893581.2981,NA
6601,RRD B6 160 Z,RRD,160,9187.98359313,2562085.62473,NA
6602,RRD B6 160 Z,RRD,160,7396.53268718,3008866.46801,NA
6603,RRD B6 160 Z,RRD,160,7974.29722548,3233882.02662,NA
6604,RRD B6 160 Z,RRD,160,3070.93608111,426926.451718,NA
6605,RRD B6 160 Z,RRD,160,4656.85873601,1101031.62709,NA
