APN,LevelNm,GP,gnrl_p_,ASMT,Shp_Lng,Shap_Ar,Acres,id,edt_g__,zoning
059-271-100,1,HI,PD_ShilohO,059271100,2360.62110019,79734.5062443,1.83045239312,6512,PD_ShilohO,0
163-150-048,1,VLDR,SR,163150048,412.091472904,9972.32789338,0.22893314723,6513,SR,1
163-100-067,1,VLDR,SR,163100067,234.772654133,985.287724661,0.02261909377,6514,SR,1
163-100-077,1,VLDR,SR,163100077,335.791489723,6655.584427,0.15279119438,6515,SR,1
162-060-019,1,VLDR,SR,162060019,374.761241693,7853.23218473,0.18028540369,6516,SR,1
162-140-009,1,ER,ER,162140009,678.288663146,26859.0346907,0.61659859253,6517,ER,1
163-150-018,1,VLDR,SR,163150018,384.228650005,9782.62059096,0.22457806683,6518,SR,1
163-160-029,1,VLDR,SR,163160029,359.465143495,7958.43896449,0.18270061902,6519,SR,1
163-190-042,1,ER,PD,163190042,623.582575432,20972.8998783,0.48147153072,6520,PD,1
162-070-005,1,VLDR,SR,162070005,379.718160014,8398.38873662,0.19280047605,6521,SR,1
163-140-040,1,VLDR,SR,163140040,384.431472579,8425.29247787,0.19341810096,6522,SR,1
163-070-060,1,VLDR,SR,163070060,524.983027252,14304.3173927,0.32838194198,6523,SR,1
163-250-025,1,VLDR,SR,163250025,415.101211894,10026.6340161,0.23017984426,6524,SR,1
163-190-043,1,ER,PD,163190043,521.408167208,14473.2663086,0.3322604754,6525,PD,1
162-180-041,1,VLDR,SR,162180041,286.001662845,4644.08274555,0.10661346982,6526,SR,1
163-021-015,1,VLDR,SR,163021015,365.323679544,8800.27470832,0.20202650846,6527,SR,1
163-022-004,1,VLDR,SR,163022004,332.94039020500003,6518.8444211,0.14965207578,6528,SR,1
163-100-004,1,VLDR,SR,163100004,380.003634464,6384.31002906,0.14656359112,6529,SR,1
162-060-026,1,VLDR,SR,162060026,372.400928412,7968.84721817,0.18293955965,6530,SR,1
162-060-029,1,VLDR,SR,162060029,336.404727733,7201.05005968,0.16531336225,6531,SR,1
163-220-034,1,VLDR,SR,163220034,421.911973948,10256.8101233,0.23546396059,6532,SR,1
162-110-003,1,VLDR,SR,162110003,1094.89343342,64817.9897178,1.48801629288,6533,SR,1
162-060-030,1,VLDR,SR,162060030,322.2687002,6476.27462959,0.14867480784,6534,SR,1
163-200-030,1,ER,PD,163200030,485.119150675,14378.2654867,0.33007955663,6535,PD,1
163-210-034,1,ER,PD,163210034,909.103806284,42446.0674473,0.97442762735,6536,PD,1
163-220-065,1,VLDR,SR,163220065,366.085242749,8227.00246757,0.18886598869,6537,SR,1
162-140-021,1,ER,ER,162140021,499.696693591,14236.5960321,0.32682727346,6538,ER,1
163-220-033,1,VLDR,SR,163220033,598.762221183,17968.8362516,0.41250771927,6539,SR,1
163-210-015,1,ER,PD,163210015,498.361887801,15258.1490102,0.3502789029,6540,PD,1
163-120-081,1,VLDR,SR,163120081,319.564041647,6249.90801076,0.14347814533,6541,SR,1
163-190-003,1,ER,PD,163190003,624.381405087,21038.1428007,0.48296930213,6542,PD,1
163-140-039,1,VLDR,SR,163140039,345.041662984,6283.59634696,0.14425152312,6543,SR,1
163-190-001,1,ER,PD,163190001,749.250421207,27710.7387306,0.63615102687,6544,PD,1
163-220-031,1,VLDR,SR,163220031,463.226458231,11828.9800529,0.27155601591,6545,SR,1
163-220-026,1,VLDR,SR,163220026,456.31744009,13119.332442,0.30117843072,6546,SR,1
163-150-044,1,VLDR,SR,163150044,458.619405147,11579.0037371,0.26581734934,6547,SR,1
162-180-056,1,VLDR,SR,162180056,328.454948166,6345.32793572,0.14566868539,6548,SR,1
163-024-004,1,VLDR,SR,163024004,325.772849216,6762.12873211,0.15523711506,6549,SR,1
163-023-012,1,VLDR,SR,163023012,422.590852517,2855.79205601,0.06555996455,6550,SR,1
163-100-055,1,VLDR,SR,163100055,353.337272754,6489.72576487,0.14898360342,6551,SR,1
162-050-014,1,ER,ER,162050014,769.165275833,32335.8016847,0.74232786237,6552,ER,1
059-271-059,1,GC,GC,059271059,4377.67071094,986614.474232,22.64955175,6553,GC,0
059-271-095,1,HI,PD_ShilohO,059271095,11171.5288737,2066640.53658,47.443538489,6554,PD_ShilohO,0
162-180-078,1,VLDR,SR,162180078,310.452108318,4982.32570248,0.11437845965,6555,SR,1
163-060-034,1,MHP,MDR,163060034,1267.20224467,12004.6656449,0.27558920213,6556,MDR,2
163-021-019,1,VLDR,SR,163021019,320.008454828,6043.71935655,0.13874470516,6557,SR,1
163-140-009,1,VLDR,SR,163140009,333.831663017,6496.77334886,0.14914539368,6558,SR,1
163-090-062,1,VLDR,SR,163090062,322.278585064,6103.33970595,0.14011340005,6559,SR,1
162-110-008,1,VLDR,SR,162110008,1247.49461556,60438.1361653,1.38746869066,6560,SR,1
163-110-041,1,VLDR,SR,163110041,332.224710942,6686.74682199,0.15350658453,6561,SR,1
163-100-074,1,VLDR,SR,163100074,384.403982716,7880.68244557,0.18091557497,6562,SR,1
162-160-010,1,VLDR,SR,162160010,472.619373021,11151.1088612,0.25599423465,6563,SR,1
162-160-007,1,VLDR,SR,162160007,361.933098387,7264.2972355,0.16676531762,6564,SR,1
163-120-018,1,VLDR,SR,163120018,319.543525865,6346.78851321,0.14570221564,6565,SR,1
162-180-046,1,VLDR,SR,162180046,289.647425939,5188.71701331,0.11911655219,6566,SR,1
163-140-011,1,VLDR,SR,163140011,335.955607525,6993.09530198,0.16053937792,6567,SR,1
162-060-022,1,VLDR,SR,162060022,430.996830445,11518.6881546,0.26443269409,6568,SR,1
163-172-021,1,NC,PD_TheOaks,163172021,1017.09249152,59362.4622316,1.36277461505,6569,PD_TheOaks,0
162-050-024,1,ER,ER,162050024,637.40786561,22312.6267076,0.51222742671,6570,ER,1
163-190-047,1,ER,PD,163190047,668.38645038,23506.0442375,0.53962452336,6571,PD,1
162-043-001,1,VLDR,SR,162043001,391.481420889,8799.08252186,0.20199913962,6572,SR,1
163-021-012,1,VLDR,SR,163021012,404.344514296,9667.10708127,0.22192624154,6573,SR,1
163-023-028,1,VLDR,SR,163023028,353.398026703,7094.10291464,0.16285819363,6574,SR,1
163-290-030,1,ER,PD_Villas,163290030,465.292306301,11646.5843653,0.26736878708,6575,PD_Villas,1
163-150-035,1,VLDR,SR,163150035,455.438131851,12697.9987872,0.29150594094,6576,SR,1
163-150-033,1,VLDR,SR,163150033,358.196405486,8037.71218802,0.18452048182,6577,SR,1
163-140-006,1,VLDR,SR,163140006,385.772020509,9658.71713158,0.22173363479,6578,SR,1
162-110-012,1,VLDR,SR,162110012,1076.25524341,48546.915772,1.11448383315,6579,SR,1
163-200-031,1,ER,PD,163200031,499.801411855,15112.5690766,0.34693684749,6580,PD,1
163-100-005,1,VLDR,SR,163100005,386.226963034,8442.323001,0.19380906797,6581,SR,1
163-290-005,1,ER,PD_Villas,163290005,445.301209458,10689.0935455,0.24538782244,6582,PD_Villas,1
163-210-001,1,ER,PD,163210001,465.319644272,13521.7979184,0.31041776672,6583,PD,1
163-290-004,1,ER,PD_Villas,163290004,423.610422344,9984.3830689,0.22920989598,6584,PD_Villas,1
163-140-020,1,VLDR,SR,163140020,383.134929344,7698.07230718,0.17672342303,6585,SR,1
162-160-014,1,VLDR,SR,162160014,419.035332651,10917.3622648,0.25062815117,6586,SR,1
162-060-012,1,VLDR,SR,162060012,507.461187418,7730.68915249,0.17747220277,6587,SR,1
162-060-028,1,VLDR,SR,162060028,349.466223446,7136.87758091,0.16384016485,6588,SR,1
162-060-032,1,VLDR,SR,162060032,341.911238133,6975.3166087,0.16013123528,6589,SR,1
163-100-006,1,VLDR,SR,163100006,365.202261318,8357.02316697,0.19185085324,6590,SR,1
163-160-031,1,VLDR,SR,163160031,727.988427395,28432.119051,0.65271164029,6591,SR,1
163-140-033,1,VLDR,SR,163140033,712.907982747,3416.08749498,0.07842257794,6592,SR,1
162-060-046,1,VLDR,SR,162060046,415.715650952,9272.28767174,0.21286243507,6593,SR,1
163-220-021,1,VLDR,SR,163220021,369.058363927,8208.0040452,0.18842984493,6594,SR,1
163-210-031,1,ER,PD,163210031,867.649159661,40577.0538125,0.93152097825,6595,PD,1
163-110-046,1,VLDR,SR,163110046,339.217124009,7076.56984247,0.16245568968,6596,SR,1
163-150-030,1,VLDR,SR,163150030,356.044778685,8019.23155964,0.18409622497,6597,SR,1
162-150-010,1,ER,ER,162150010,578.433246596,17912.6014018,0.41121674476,6598,ER,1
163-150-053,1,VLDR,SR,163150053,397.687682081,9504.45639756,0.21819229563,6599,SR,1
163-022-013,1,VLDR,SR,163022013,378.060568296,8824.36109584,0.20257945583,6600,SR,1
163-023-024,1,VLDR,SR,163023024,315.753930913,6101.51304249,0.14007146562,6601,SR,1
163-100-068,1,VLDR,SR,163100068,548.83832534,2553.97255698,0.05863114226,6602,SR,1
162-060-020,1,VLDR,SR,162060020,403.018064634,9156.48615459,0.21020399804,6603,SR,1
162-041-001,1,OS,OS,162041001,1748.17689302,157395.322673,3.61329941856,6604,OS,0
163-220-029,1,VLDR,SR,163220029,409.917848212,8923.71094502,0.20486021453,6605,SR,1
163-220-039,1,VLDR,SR,163220039,362.495225163,7833.24264857,0.17982650708,6606,SR,1
163-150-041,1,VLDR,SR,163150041,392.85716713,8500.03164936,0.19513387625,6607,SR,1
163-023-011,1,VLDR,SR,163023011,350.920442124,7675.45208141,0.1762041341,6608,SR,1
163-021-011,1,VLDR,SR,163021011,412.532778023,9980.84481764,0.22912866891,6609,SR,1
163-090-016,1,VLDR,SR,163090016,319.563707894,5688.82175592,0.13059737732,6610,SR,1
163-130-012,1,GC,GC,163130012,2080.98324723,170435.987105,3.91267188027,6611,GC,0
163-220-074,1,VLDR,SR,163220074,366.070572528,8217.50366028,0.18864792609,6612,SR,1
163-110-044,1,VLDR,SR,163110044,412.247708852,10108.2215888,0.23205283721,6613,SR,1
163-150-027,1,VLDR,SR,163150027,373.114595949,9239.59612611,0.21211194045,6614,SR,1
059-310-064,1,VLDR,OTL,059310064,1960.58697745,195372.829072,4.48514299981,6615,OTL__Remove,3
163-100-060,1,VLDR,SR,163100060,345.453342918,7523.14159891,0.17270756655,6616,SR,1
163-090-060,1,VLDR,SR,163090060,373.505220101,8118.58842956,0.18637714485,6617,SR,1
163-172-017,1,MDR,MDR,163172017,929.009314359,51121.3501026,1.1735847131,6618,MDR,2
162-150-025,1,ER,ER,162150025,436.400992568,11406.4793011,0.26185673327,6619,ER,1
162-160-009,1,VLDR,SR,162160009,721.724841347,28774.4764347,0.66057108436,6620,SR,1
162-050-023,1,ER,ER,162050023,551.722606685,17267.4104261,0.39640519803,6621,ER,1
163-220-047,1,VLDR,SR,163220047,382.140342739,7902.24884279,0.18141067132,6622,SR,1
163-200-024,1,ER,PD,163200024,496.660940104,14414.6167209,0.33091406614,6623,PD,1
162-060-004,1,VLDR,SR,162060004,390.383084678,8320.88188283,0.19102116352,6624,SR,1
162-060-047,1,VLDR,SR,162060047,478.710827189,11146.0805174,0.25587879976,6625,SR,1
163-090-033,1,VLDR,SR,163090033,362.09004686,8534.28877968,0.19592031175,6626,SR,1
162-043-028,1,VLDR,SR,162043028,361.792860455,7649.47137325,0.17560769911,6627,SR,1
162-180-033,1,VLDR,SR,162180033,316.710279685,4974.70950396,0.11420361579,6628,SR,1
163-023-031,1,VLDR,SR,163023031,365.153108962,9282.35949015,0.21309365221,6629,SR,1
163-230-015,1,VLDR,SR,163230015,409.893404336,8584.2602052,0.19706749782,6630,SR,1
163-070-061,1,VLDR,SR,163070061,648.62346743,22194.127416,0.5095070573,6631,SR,1
163-100-003,1,VLDR,SR,163100003,313.84510831,5714.32560739,0.13118286518,6632,SR,1
163-090-019,1,VLDR,SR,163090019,298.999286955,4967.07225502,0.11402828868,6633,SR,1
162-050-029,1,ER,ER,162050029,526.278161328,15978.9855898,0.36682703374,6634,ER,1
162-043-021,1,VLDR,SR,162043021,325.684841922,5921.82079749,0.1359462993,6635,SR,1
162-110-011,1,OS,OS,162110011,2845.97492096,295447.655795,6.78254489887,6636,OS,0
162-150-023,1,ER,ER,162150023,418.418783882,10596.0608377,0.24325208535,6637,ER,1
163-022-005,1,VLDR,SR,163022005,424.790699762,11073.4099309,0.25421051265,6638,SR,1
163-100-063,1,VLDR,SR,163100063,311.382057363,5675.28363969,0.13028658493,6639,SR,1
162-050-012,1,ER,ER,162050012,592.52779899,18549.9587599,0.42584845638,6640,ER,1
162-180-049,1,VLDR,SR,162180049,308.015638287,5420.8389593,0.12444533883,6641,SR,1
163-021-008,1,VLDR,SR,163021008,334.030023525,6454.70981204,0.14817974775,6642,SR,1
163-140-031,1,VLDR,SR,163140031,299.263676024,1400.93107461,0.03216095213,6643,SR,1
163-200-016,1,ER,PD,163200016,524.781819873,16868.0780506,0.38723778812,6644,PD,1
163-110-008,1,VLDR,SR,163110008,332.258131063,7200.51686049,0.16530112168,6645,SR,1
163-250-032,1,VLDR,SR,163250032,344.371140783,7837.5166354,0.17992462432,6646,SR,1
163-021-010,1,VLDR,SR,163021010,459.770835033,10592.3993092,0.24316802822,6647,SR,1
163-140-005,1,VLDR,SR,163140005,399.297946031,9134.86027958,0.20970753626,6648,SR,1
163-280-015,1,GC,PD_ShilohC,163280015,859.938249332,43970.7352075,1.00942918291,6649,PD_ShilohC,0
163-150-017,1,VLDR,SR,163150017,358.3060007,7952.98305498,0.18257536857,6650,SR,1
162-150-004,1,ER,ER,162150004,450.602555289,11897.3093629,0.27312464102,6651,ER,1
162-050-011,1,ER,ER,162050011,1853.38281915,157301.354358,3.61114220289,6652,ER,1
163-023-042,1,VLDR,SR,163023042,349.960786694,6894.6661893,0.15827975641,6653,SR,1
163-023-034,1,VLDR,SR,163023034,341.42247,6409.22468986,0.14713555303,6654,SR,1
163-022-009,1,VLDR,SR,163022009,358.306461783,6814.00218398,0.15642796566,6655,SR,1
163-220-013,1,VLDR,SR,163220013,547.309200404,19036.9194648,0.43702753592,6656,SR,1
059-310-062,1,BMU,OTL,059310062,941.488756027,46336.729479,1.06374493753,6657,OTL,0
162-060-040,1,VLDR,SR,162060040,384.537134651,8483.06762808,0.19474443591,6658,SR,1
162-150-020,1,ER,ER,162150020,524.581252018,15413.6291479,0.35384823572,6659,ER,1
162-180-068,1,VLDR,SR,162180068,317.640097272,5447.05212401,0.12504711029,6660,SR,1
162-110-010,1,VLDR,SR,162110010,504.524887973,13162.4114394,0.30216738842,6661,SR,1
059-271-032,1,HI,PD_ShilohO,059271032,1196.28909133,80942.4598542,1.85818319225,6662,PD_ShilohO,0
163-190-039,1,ER,PD,163190039,543.239869123,17223.5599076,0.39539852864,6663,PD,1
163-220-025,1,VLDR,SR,163220025,406.403964422,8745.92634939,0.20077884181,6664,SR,1
163-290-003,1,ER,PD_Villas,163290003,459.622200767,11198.6341279,0.25708526464,6665,PD_Villas,1
163-210-013,1,ER,PD,163210013,496.918050689,14979.4466595,0.34388077731,6666,PD,1
163-210-023,1,ER,PD,163210023,726.560475821,28175.1127334,0.64681158708,6667,PD,1
059-271-097,1,HI,PD_ShilohO,059271097,2260.13632785,291441.959036,6.69058675473,6668,PD_ShilohO,0
163-280-019,1,GC,PD_ShilohC,163280019,1228.86634043,61164.8156636,1.40415095647,6669,PD_ShilohC,0
163-190-037,1,ER,PD,163190037,627.381215687,20568.4542399,0.47218673645,6670,PD,1
163-220-077,1,VLDR,SR,163220077,379.039265076,8993.1357541,0.20645398884,6671,SR,1
162-180-032,1,VLDR,SR,162180032,345.249800273,6037.5485641,0.13860304325,6672,SR,1
163-120-065,1,VLDR,SR,163120065,326.399511504,6208.95510551,0.14253799599,6673,SR,1
163-023-025,1,VLDR,SR,163023025,543.818779342,9953.21941211,0.22849447686,6674,SR,1
163-140-018,1,VLDR,SR,163140018,327.955146368,6509.75964435,0.14944351801,6675,SR,1
163-172-002,1,ER,ER,163172002,986.151190784,53999.3807786,1.23965520612,6676,ER,1
059-271-102,1,HI,HI,059271102,447.104855642,5439.24622813,0.12486791157,6677,HI,0
162-140-022,1,ER,ER,162140022,571.297506339,19926.7680545,0.45745564863,6678,ER,1
163-220-022,1,VLDR,SR,163220022,395.07319487,10167.8263927,0.23342117522,6679,SR,1
163-070-057,1,VLDR,SR,163070057,337.468187815,6537.68213234,0.15008453013,6680,SR,1
162-150-018,1,ER,ER,162150018,512.527528787,16056.4656947,0.3686057322,6681,ER,1
163-220-064,1,VLDR,SR,163220064,369.695837717,8547.02320019,0.19621265381,6682,SR,1
163-190-065,1,ER,PD,163190065,442.998725447,12691.1973203,0.29134980074,6683,PD,1
162-043-020,1,VLDR,SR,162043020,309.644777815,5376.90982447,0.12343686466,6684,SR,1
163-160-016,1,RC,CC,163160016,1003.01452516,36782.4582533,0.84440905081,6685,CC,0
163-060-009,1,MDR,MDR,163060009,163.24472219,1638.86738696,0.03762321825,6686,MDR,2
163-100-075,1,VLDR,SR,163100075,422.793176379,10936.3987237,0.25106516813,6687,SR,1
163-023-010,1,VLDR,SR,163023010,367.624596935,7222.02370815,0.16579485097,6688,SR,1
163-023-045,1,VLDR,SR,163023045,356.355822971,7731.34673555,0.1774872988,6689,SR,1
163-023-049,1,VLDR,SR,163023049,366.117136098,8535.84135189,0.1959559539,6690,SR,1
163-220-044,1,VLDR,SR,163220044,353.063577233,7529.44132462,0.17285218835,6691,SR,1
162-050-010,1,ER,ER,162050010,429.505961365,11078.5540068,0.25432860438,6692,ER,1
163-150-052,1,VLDR,SR,163150052,509.149774194,12896.77752,0.29606927273,6693,SR,1
162-180-034,1,VLDR,SR,162180034,412.697473917,7551.11788331,0.17334981367,6694,SR,1
162-180-080,1,VLDR,SR,162180080,374.121342643,6432.82401188,0.14767731891,6695,SR,1
163-100-052,1,VLDR,SR,163100052,377.555659964,8068.21622517,0.18522075815,6696,SR,1
162-160-015,1,VLDR,SR,162160015,533.839025731,14217.1546528,0.32638096081,6697,SR,1
163-240-037,1,VLDR,SR,163240037,449.700172375,8806.78707607,0.20217601185,6698,SR,1
163-250-027,1,VLDR,SR,163250027,357.052630508,7370.85531938,0.16921155462,6699,SR,1
162-140-032,1,ER,ER,162140032,369.155955402,1850.23445206,0.04247553839,6700,ER,1
162-050-040,1,ER,ER,162050040,509.134625269,15857.5918147,0.36404021613,6701,ER,1
163-220-011,1,VLDR,SR,163220011,556.66545636,17368.3311535,0.39872201914,6702,SR,1
163-023-043,1,VLDR,SR,163023043,360.57045857,7851.24971154,0.18023989237,6703,SR,1
162-060-014,1,VLDR,SR,162060014,347.102239682,7168.69524136,0.16457059783,6704,SR,1
162-042-020,1,VLDR,SR,162042020,364.503119088,7881.02886155,0.18092352758,6705,SR,1
163-220-055,1,VLDR,SR,163220055,349.781681697,7134.30430383,0.16378109054,6706,SR,1
163-220-014,1,VLDR,SR,163220014,412.310178637,9047.40604323,0.20769986325,6707,SR,1
162-150-021,1,ER,ER,162150021,567.729633353,17420.9871798,0.39993083516,6708,ER,1
162-180-030,1,VLDR,SR,162180030,321.870914523,5530.93519384,0.12697280059,6709,SR,1
162-060-002,1,VLDR,SR,162060002,358.531194444,6869.62640764,0.15770492212,6710,SR,1
162-044-016,1,VLDR,SR,162044016,343.770594186,6188.87671884,0.14207705966,6711,SR,1
163-023-005,1,VLDR,SR,163023005,331.985993883,6327.52546427,0.14525999688,6712,SR,1
162-020-048,1,PQ,PI,162020048,3533.98103048,734868.544058,16.8702604237,6713,PI,0
163-220-020,1,VLDR,SR,163220020,356.234821635,7692.40823212,0.17659339376,6714,SR,1
163-160-005,1,VLDR,SR,163160005,517.404896222,17294.4395657,0.39702570169,6715,SR,1
163-140-017,1,VLDR,SR,163140017,316.412762585,6004.70071855,0.13784896048,6716,SR,1
163-090-037,1,VLDR,SR,163090037,298.190636447,5116.97630351,0.11746961211,6717,SR,1
162-150-022,1,ER,ER,162150022,601.879293245,18854.6552138,0.43284332447,6718,ER,1
162-180-035,1,VLDR,SR,162180035,399.505249322,7821.25702844,0.17955135511,6719,SR,1
163-090-017,1,VLDR,SR,163090017,371.360122343,8511.30028766,0.19539256859,6720,SR,1
162-043-024,1,VLDR,SR,162043024,355.830962935,6359.02885179,0.14598321515,6721,SR,1
163-280-009,1,GC,PD_ShilohC,163280009,881.829937611,30544.7348264,0.70121062503,6722,PD_ShilohC,0
163-250-031,1,VLDR,SR,163250031,325.521796158,6026.67781404,0.13835348517,6723,SR,1
162-050-018,1,ER,ER,162050018,966.809143097,38222.3119449,0.87746354327,6724,ER,1
162-150-024,1,ER,ER,162150024,440.308957142,12352.7901412,0.28358104089,6725,ER,1
162-044-014,1,VLDR,SR,162044014,347.982116924,6827.57440346,0.15673954094,6726,SR,1
163-210-017,1,ER,PD,163210017,521.238826436,16505.3343731,0.37891033914,6727,PD,1
163-280-017,1,GC,PD_ShilohC,163280017,1618.35005155,91199.478684,2.09365194408,6728,PD_ShilohC,0
163-150-050,1,VLDR,SR,163150050,428.376880366,10392.9045215,0.23858825807,6729,SR,1
163-150-051,1,VLDR,SR,163150051,512.86802219,13114.6894697,0.30107184274,6730,SR,1
163-100-078,1,VLDR,SR,163100078,342.345300749,6636.7169377,0.15235805642,6731,SR,1
162-140-025,1,ER,ER,162140025,610.638919399,19272.4871265,0.44243542531,6732,ER,1
163-200-029,1,ER,PD,163200029,447.377089417,12195.9201815,0.27997980215,6733,PD,1
162-180-051,1,VLDR,SR,162180051,312.991985829,5533.89425941,0.12704073139,6734,SR,1
059-310-036,1,VLDR,OTL,059310036,651.425312271,25356.4434141,0.5821038433,6735,OTL,0
163-280-010,1,GC,PD_ShilohC,163280010,3321.19484356,543438.375263,12.4756284496,6736,PD_ShilohC,0
163-220-008,1,VLDR,SR,163220008,397.147327438,9317.03331531,0.2138896537,6737,SR,1
162-130-021,1,VLDR,SR,162130021,353.375037675,6530.87427704,0.14992824327,6738,SR,1
162-180-070,1,VLDR,SR,162180070,329.318017501,5835.75462488,0.13397049185,6739,SR,1
163-022-007,1,VLDR,SR,163022007,409.886662226,10476.874054,0.24051593329,6740,SR,1
163-022-014,1,VLDR,SR,163022014,341.066771837,6830.23643313,0.15680065273,6741,SR,1
162-060-050,1,VLDR,SR,162060050,534.371583084,14789.4289303,0.33951857048,6742,SR,1
162-150-012,1,ER,ER,162150012,528.714135288,15483.4007515,0.35544997134,6743,ER,1
162-150-014,1,ER,ER,162150014,606.494160849,19277.4650352,0.44254970237,6744,ER,1
162-180-079,1,VLDR,SR,162180079,360.898964248,6744.29127811,0.15482762346,6745,SR,1
162-180-067,1,VLDR,SR,162180067,301.248322285,5033.71256404,0.11555813967,6746,SR,1
163-100-056,1,VLDR,SR,163100056,418.26881081,9771.00469894,0.22431140264,6747,SR,1
162-060-001,1,VLDR,SR,162060001,423.738186195,10518.5041874,0.24147162965,6748,SR,1
162-060-044,1,VLDR,SR,162060044,391.388478729,8625.0544739,0.19800400537,6749,SR,1
163-021-018,1,VLDR,SR,163021018,319.498683102,6000.55394338,0.13775376362,6750,SR,1
163-021-013,1,VLDR,SR,163021013,340.125781689,6898.25049301,0.1583620407,6751,SR,1
163-220-006,1,VLDR,SR,163220006,387.062385671,8653.97267793,0.19866787598,6752,SR,1
163-250-042,1,VLDR,SR,163250042,422.905989348,9406.34285266,0.21593991856,6753,SR,1
164-410-046,1,LDR,PD_VntgGrn,164410046,263.773499339,3797.35618647,0.08717530272,6754,PD_VntgGrn,1
164-410-005,1,LDR,PD_VntgGrn,164410005,290.464244527,4979.28674102,0.1143086947,6755,PD_VntgGrn,1
163-023-046,1,VLDR,SR,163023046,465.483135,10614.5276162,0.24367602425,6756,SR,1
