id,general_pl,Zoning
448,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-V",NA
449,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-80-T",NA
450,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-130-V",NA
451,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-65-A",NA
452,LIGHT INDUSTRIAL-65-J,NA
453,LIGHT INDUSTRIAL-105-J,NA
454,LIGHT INDUSTRIAL-50-X,NA
455,LIGHT INDUSTRIAL-130-L,NA
456,LIGHT INDUSTRIAL-65-X,NA
457,LIGHT INDUSTRIAL-65-X,NA
458,LIGHT INDUSTRIAL-84-X,NA
459,LIGHT INDUSTRIAL-84-E,NA
460,PUBLIC- WATER-OS,NA
461,PUBLIC- WATER-OS,NA
462,PUBLIC- WATER-OS,NA
463,PUBLIC- WATER-OS,NA
464,PUBLIC- WATER-OS,NA
465,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
466,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
467,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
468,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
469,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
470,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
471,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
472,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
473,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
474,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
475,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
476,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
477,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
478,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
479,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
480,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
481,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
482,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
483,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
484,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
485,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
486,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
487,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
488,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
489,PUBLIC-OS,NA
490,PUBLIC-OS,NA
491,PUBLIC-OS,NA
492,PUBLIC-OS,NA
493,PUBLIC-OS,NA
494,PUBLIC-OS,NA
495,PUBLIC-OS,NA
496,PUBLIC-OS,NA
497,HAYES NCT-50-X,NA
498,HAYES NCT-50-X,NA
499,HAYES NCT-50-X,NA
500,HAYES NCT-40-X,NA
501,HAYES NCT-50-X,NA
502,HAYES NCT-50-X,NA
503,HAYES NCT-50-X,NA
504,HAYES NCT-50-X,NA
505,HAYES NCT-50-X,NA
506,HAYES NCT-50-X,NA
507,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
508,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
509,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
510,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
511,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
512,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
513,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
514,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
515,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
516,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-40-X,NA
517,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
518,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
519,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-40-X,NA
520,LIGHT INDUSTRIAL-84-X-2,NA
521,LIGHT INDUSTRIAL-,NA
522,LIGHT INDUSTRIAL-40-X,NA
523,HEAVY INDUSTRIAL-40-X,NA
524,HEAVY INDUSTRIAL-40-X,NA
525,HEAVY INDUSTRIAL-40-X,NA
526,HEAVY INDUSTRIAL-40-X,NA
527,HEAVY INDUSTRIAL-40-X,NA
528,VV-MU3,NA
529,HEAVY INDUSTRIAL-40-X,NA
530,HEAVY INDUSTRIAL-HP,NA
531,PUBLIC- WATER-OS,NA
532,PUBLIC- WATER-OS,NA
533,PUBLIC- WATER-OS,NA
534,PUBLIC- WATER-OS,NA
535,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
536,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
537,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
538,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
539,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
540,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
541,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
542,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
543,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
544,"NEIGHBORHOOD COMMERCIAL, SMALL SCALE-40-X",NA
545,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
546,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
547,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
548,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
549,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-160-M,NA
550,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-160-M,NA
551,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
552,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
553,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-120-F,NA
554,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
555,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
556,PUBLIC-OS,NA
557,PUBLIC-OS,NA
558,PUBLIC-OS,NA
559,PUBLIC-40-X,NA
560,PUBLIC-,NA
561,PUBLIC-84-E,NA
562,PUBLIC-OS,NA
563,PUBLIC-65-A,NA
564,PUBLIC-65-85-N,NA
565,PUBLIC-OS,NA
566,PUBLIC- WATER-OS,NA
567,PUBLIC- WATER-OS,NA
568,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
569,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-50-X,NA
570,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
571,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
572,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
573,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
574,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
575,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
576,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
577,HAIGHT STREET NEIGHBORHOOD COMMERCIAL-40-X,NA
578,HAYES NCT-50-X,NA
579,SOMA SERVICE- LIGHT INDUSTRIAL-85-X,NA
580,SOMA SERVICE- LIGHT INDUSTRIAL-85-X,NA
581,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
582,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
583,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
584,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
585,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
586,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
587,SOMA SERVICE- LIGHT INDUSTRIAL- RESIDENTIAL-50-X,NA
588,LIGHT INDUSTRIAL-80-E,NA
589,LIGHT INDUSTRIAL-80-E,NA
590,LIGHT INDUSTRIAL-65-J,NA
591,URBAN MIXED USE-45-X,2
592,URBAN MIXED USE-45-X,2
593,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
594,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,NA
595,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
596,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,NA
597,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
598,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
599,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
600,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
601,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
602,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
603,"NEIGHBORHOOD COMMERCIAL, CLUSTER-40-X",NA
604,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
605,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
606,RESIDENTIAL TRANSIT ORIENTED- MISSION-65-X,2
607,RESIDENTIAL TRANSIT ORIENTED- MISSION-40-X,2
608,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
609,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
610,RESIDENTIAL TRANSIT ORIENTED- MISSION-65-X,2
611,RESIDENTIAL TRANSIT ORIENTED- MISSION-65-X,2
612,RESIDENTIAL TRANSIT ORIENTED- MISSION-80-X,2
613,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
614,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-80-B,NA
615,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-OS,NA
616,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
617,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
618,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
619,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
620,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
621,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
622,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
623,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
624,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
625,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
626,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",2
627,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",2
628,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",2
629,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",2
630,"RESIDENTIAL- MIXED, HIGH DENSITY-50-X",2
631,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",2
632,"RESIDENTIAL- MIXED, HIGH DENSITY-50-X",2
633,"RESIDENTIAL- MIXED, HIGH DENSITY-130-E",2
634,"RESIDENTIAL- MIXED, HIGH DENSITY-80-B",2
635,"RESIDENTIAL- MIXED, HIGH DENSITY-130-E",2
636,CHINATOWN-COMMUNITY BUSINESS-80-130-F,NA
637,CHINATOWN-COMMUNITY BUSINESS-50-N,NA
638,CHINATOWN-COMMUNITY BUSINESS-80-130-X,NA
639,CHINATOWN-COMMUNITY BUSINESS-50-N,NA
640,CHINATOWN-COMMUNITY BUSINESS-250-S,NA
641,BROADWAY NEIGHBORHOOD COMMERCIAL-65-N,NA
642,BROADWAY NEIGHBORHOOD COMMERCIAL-65-N,NA
643,BROADWAY NEIGHBORHOOD COMMERCIAL-65-A-1,NA
644,BROADWAY NEIGHBORHOOD COMMERCIAL-65-A,NA
645,BROADWAY NEIGHBORHOOD COMMERCIAL-65-A,NA
646,RESIDENTIAL TRANSIT ORIENTED- MISSION-40-X,2
647,RESIDENTIAL TRANSIT ORIENTED- MISSION-40-X,2
648,"RESIDENTIAL- MIXED, HIGH DENSITY-",2
649,URBAN MIXED USE-68-X,2
650,URBAN MIXED USE-58-X,2
651,URBAN MIXED USE-45-X,2
652,URBAN MIXED USE-68-X,2
653,URBAN MIXED USE-68-X,2
654,URBAN MIXED USE-40-X,2
655,URBAN MIXED USE-68-X,2
656,URBAN MIXED USE-68-X,2
657,URBAN MIXED USE-68-X,2
658,URBAN MIXED USE-68-X,2
659,URBAN MIXED USE-68-X,2
660,CHINATOWN- RESIDENTIAL- NEIGHBORHOOD COMMERCIAL-65-N,2
661,CHINATOWN- VISITOR RETAIL-50-N,NA
662,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,NA
663,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-80-B,NA
664,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,NA
665,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-80-B,NA
666,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,NA
667,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-105-E,NA
668,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,NA
669,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
670,MIXED USE-GENERAL-45-X,NA
671,MIXED USE-GENERAL-45-X,NA
672,MIXED USE-GENERAL-45-X,NA
673,MIXED USE-GENERAL-45-X,NA
674,RESIDENTIAL TRANSIT ORIENTED- MISSION-40-X,2
675,RESIDENTIAL TRANSIT ORIENTED- MISSION-40-X,2
676,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
677,RESIDENTIAL TRANSIT ORIENTED- MISSION-40-X,2
678,RESIDENTIAL TRANSIT ORIENTED- MISSION-40-X,2
679,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
680,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
681,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
682,RESIDENTIAL TRANSIT ORIENTED DISTRICT-60/65-X,2
683,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
684,RESIDENTIAL TRANSIT ORIENTED DISTRICT-40-X,2
685,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",2
686,"RESIDENTIAL- MIXED, HIGH DENSITY-130-D",2
687,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",2
688,"RESIDENTIAL- MIXED, HIGH DENSITY-OS",2
689,"RESIDENTIAL- MIXED, HIGH DENSITY-40-X",2
690,CHINATOWN- VISITOR RETAIL-50-N,NA
691,CHINATOWN- VISITOR RETAIL-50-N,NA
692,CHINATOWN- VISITOR RETAIL-50-N,NA
693,CHINATOWN- VISITOR RETAIL-50-N,NA
694,CHINATOWN- VISITOR RETAIL-65-N,NA
695,CHINATOWN- VISITOR RETAIL-50-N,NA
696,CHINATOWN- VISITOR RETAIL-50-N,NA
697,CHINATOWN- VISITOR RETAIL-50-N,NA
698,CHINATOWN- VISITOR RETAIL-65-N,NA
699,CHINATOWN- VISITOR RETAIL-50-N,NA
700,CHINATOWN- VISITOR RETAIL-50-N,NA
701,CHINATOWN- VISITOR RETAIL-50-N,NA
702,CHINATOWN-COMMUNITY BUSINESS-50-N,NA
703,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-50-X,NA
704,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-40-X,NA
705,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
706,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
707,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
708,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-45-X,NA
709,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-80-B,NA
710,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-80-B,NA
711,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
712,MISSION STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,NA
713,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-65-X,NA
714,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
715,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
716,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
717,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
718,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
719,VALENCIA STREET NEIGHBORHOOD COMMERCIAL TRANSIT-55-X,NA
720,RESIDENTIAL TRANSIT ORIENTED- MISSION-58-X,2
721,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
722,RESIDENTIAL TRANSIT ORIENTED- MISSION-55-X,2
723,RESIDENTIAL TRANSIT ORIENTED- MISSION-65-X,2
724,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
725,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
726,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
727,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-55-X",NA
728,"NEIGHBORHOOD COMMERCIAL, MODERATE SCALE-40-X",NA
729,URBAN MIXED USE-45-X,2
730,URBAN MIXED USE-40-X,2
731,URBAN MIXED USE-45-X,2
732,URBAN MIXED USE-65-X,2
733,URBAN MIXED USE-68-X,2
734,URBAN MIXED USE-68-X,2
735,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
736,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
737,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
738,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
739,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
740,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
741,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
742,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
743,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
744,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
745,PUBLIC-40-X,NA
746,PUBLIC-40-X,NA
747,PUBLIC-OS,NA
748,PUBLIC-40-X,NA
749,PUBLIC-OS,NA
750,PUBLIC-40-X,NA
751,PUBLIC-OS,NA
752,PUBLIC-40-X,NA
753,PUBLIC-40-X,NA
754,PUBLIC-OS,NA
755,PUBLIC-OS,NA
756,PUBLIC-40-X,0
757,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
758,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
759,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
760,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
761,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
762,PUBLIC-40-X,NA
763,PUBLIC-40-X,NA
764,PUBLIC-40-X,NA
765,PUBLIC-40-X,NA
766,PUBLIC-,NA
767,PUBLIC-40-X,NA
768,PUBLIC-,NA
769,PUBLIC-40-X,NA
770,PUBLIC-40-X,NA
771,PUBLIC-40-X,NA
772,PUBLIC-40-X,NA
773,PUBLIC-40-X,NA
774,PUBLIC-80-T,NA
775,PUBLIC-40-X,NA
776,PUBLIC-40-X,NA
777,PUBLIC-OS,NA
778,PUBLIC-OS,NA
779,PUBLIC-OS,NA
780,PUBLIC-320-I,NA
781,PUBLIC-80-T,NA
782,PUBLIC-160-E,NA
783,PUBLIC-130-E,NA
784,PUBLIC-OS,NA
785,PUBLIC-80-130-F,NA
786,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
787,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
788,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
789,PUBLIC-40-X,NA
790,PUBLIC-40-X,NA
791,PUBLIC-45-X,NA
792,PUBLIC-OS,NA
793,PUBLIC-130-E,NA
794,PUBLIC-OS,NA
795,PUBLIC-40-X,NA
796,PUBLIC-40-X,NA
797,PUBLIC-90-X,NA
798,PUBLIC-65-A,0
799,PUBLIC-40-X,NA
800,PUBLIC-40-X,NA
801,PUBLIC-OS,NA
802,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
803,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
804,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
805,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
806,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
807,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
808,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
809,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
810,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
811,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
812,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
813,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
814,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
815,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
816,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
817,PUBLIC-OS,NA
818,PUBLIC-OS,NA
819,PUBLIC-40-X,NA
820,PUBLIC-OS,NA
821,PUBLIC-40-X,NA
822,PUBLIC-OS,NA
823,PUBLIC-40-X,NA
824,PUBLIC-65-X,NA
825,PUBLIC-OS,NA
826,PUBLIC-40-X,NA
827,PUBLIC-40-X,NA
828,PUBLIC-OS,NA
829,PUBLIC-130-V,NA
830,PUBLIC-40-X,NA
831,PUBLIC-85-X,NA
832,PUBLIC-130-V,NA
833,PUBLIC-50-X,NA
834,PUBLIC-340-I,NA
835,PUBLIC-40-X,NA
836,PUBLIC-OS,NA
837,PUBLIC-110-X,NA
838,PUBLIC-65-X,NA
839,PUBLIC-OS,NA
840,PUBLIC-40-X,NA
841,PUBLIC-65-X,NA
842,PUBLIC-40-X,NA
843,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
844,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
845,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
846,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
847,"RESIDENTIAL- HOUSE, ONE FAMILY-OS",1
848,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
849,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
850,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
851,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
852,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
853,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
854,PUBLIC- WATER-OS,NA
855,PUBLIC-65-N,NA
856,PUBLIC-40-X,NA
857,PUBLIC-200-S,NA
858,PUBLIC-65-N,NA
859,PUBLIC-OS,NA
860,PUBLIC-40-X,NA
861,PUBLIC-40-X,NA
862,PUBLIC-40-X,NA
863,PUBLIC-65-A,NA
864,PUBLIC-40-X,NA
865,PUBLIC-40-X,NA
866,PUBLIC-40-X,NA
867,PUBLIC-OS,NA
868,PUBLIC-40-X,NA
869,PUBLIC-40-X,NA
870,PUBLIC-40-X,NA
871,PUBLIC-40-X,NA
872,PUBLIC-40-X,NA
873,PUBLIC-OS,NA
874,PUBLIC-80-X,NA
875,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
876,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
877,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
878,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
879,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
880,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
881,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
882,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
883,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
884,"RESIDENTIAL- HOUSE, ONE FAMILY-40-X",1
885,"RESIDENTIAL- MIXED, LOW DENSITY-65-PM",2
886,PARKMERCED-RESIDENTIAL-45-PM,2
887,PARKMERCED-RESIDENTIAL-45-PM,2
888,PARKMERCED-RESIDENTIAL-85-PM,2
889,PARKMERCED-RESIDENTIAL-85-PM,2
890,PARKMERCED-RESIDENTIAL-115-PM,2
891,PARKMERCED-RESIDENTIAL-45-PM,2
892,PARKMERCED-RESIDENTIAL-65-PM,2
893,PARKMERCED-RESIDENTIAL-45-PM,2
894,PARKMERCED-MIXED USE-NEIGHBORHOOD COMMONS-65-PM,NA
895,PARKMERCED-RESIDENTIAL-65-PM,2
896,PARKMERCED-RESIDENTIAL-145-PM,2
897,PARKMERCED-RESIDENTIAL-45-PM,2
898,PARKMERCED-RESIDENTIAL-85-PM,2
899,PARKMERCED-RESIDENTIAL-45-PM,2
900,PARKMERCED-RESIDENTIAL-45-PM,2
901,PARKMERCED-RESIDENTIAL-65-PM,2
902,PARKMERCED-OPEN SPACE-40-OS-PM,NA
903,PARKMERCED-SCHOOL-65-PM,NA
904,PARKMERCED-OPEN SPACE-65-PM,NA
905,PARKMERCED-RESIDENTIAL-65-PM,2
906,PARKMERCED-RESIDENTIAL-65-PM,2
907,PARKMERCED-RESIDENTIAL-65-PM,2
908,PARKMERCED-MIXED USE-SOCIAL HEART-65-PM,NA
909,PARKMERCED-MIXED USE-SOCIAL HEART-65-PM,NA
910,PARKMERCED-MIXED USE-SOCIAL HEART-45-PM,NA
911,PARKMERCED-RESIDENTIAL-65-PM,2
912,PARKMERCED-RESIDENTIAL-65-PM,2
913,PARKMERCED-RESIDENTIAL-65-PM,2
914,PARKMERCED-RESIDENTIAL-65-PM,2
915,PARKMERCED-OPEN SPACE-65-PM,NA
916,PARKMERCED-MIXED USE-SOCIAL HEART-65-PM,NA
917,PARKMERCED-RESIDENTIAL-65-PM,2
918,PARKMERCED-RESIDENTIAL-65-PM,2
919,PARKMERCED-RESIDENTIAL-45-PM,2
920,PARKMERCED-RESIDENTIAL-65-PM,2
921,PARKMERCED-OPEN SPACE-40-X,NA
922,PARKMERCED-OPEN SPACE-40-OS-PM,NA
923,PARKMERCED-OPEN SPACE-40-OS-PM,NA
924,PARKMERCED-RESIDENTIAL-115-PM,2
925,PARKMERCED-OPEN SPACE-45-PM,NA
926,PARKMERCED-RESIDENTIAL-145-PM,2
927,PARKMERCED-OPEN SPACE-45-PM,NA
928,PARKMERCED-RESIDENTIAL-45-PM,2
929,PARKMERCED-RESIDENTIAL-45-PM,2
930,PARKMERCED-RESIDENTIAL-45-PM,2
931,PARKMERCED-MIXED USE-NEIGHBORHOOD COMMONS-45-PM,NA
